"Common_name","State","Source","Year","set_tows","total_lengths","total_ages","total_otoliths"
"blackgill rockfish","Washington","Commercial",2005,1,40,0,0
"blackgill rockfish","Washington","Commercial",2006,1,22,0,0
"blackgill rockfish","Washington","Commercial",2007,1,28,0,0
"blackgill rockfish","Washington","Commercial",2008,1,28,0,0
"blackgill rockfish","Washington","Commercial",2009,1,30,0,0
"blackgill rockfish","Washington","Commercial",2010,1,22,0,16
"blackgill rockfish","Washington","Commercial",2011,1,48,0,32
"blackgill rockfish","Washington","Commercial",2012,1,48,0,20
"blackgill rockfish","Washington","Commercial",2013,1,26,0,14
"blackgill rockfish","Washington","Commercial",2014,1,31,0,1
"blackgill rockfish","Washington","Commercial",2015,1,5,0,0
"blackgill rockfish","Washington","Commercial",2016,1,16,0,15
"blackgill rockfish","Washington","Commercial",2017,1,11,0,11
"blackgill rockfish","Washington","Commercial",2018,1,3,0,3
"blackgill rockfish","Washington","Commercial",2019,1,13,0,13
"blackgill rockfish","Washington","Commercial",2020,1,0,0,0
"blackgill rockfish","Washington","Commercial",2021,1,7,0,7
"blackgill rockfish","Washington","Commercial",2022,1,10,0,10
"blackgill rockfish","Washington","Commercial",2023,1,2,0,3
"blackgill rockfish","Washington","NWFSC WCGBT",2005,1,4,0,4
"blackgill rockfish","Washington","NWFSC WCGBT",2008,2,4,0,4
"blackgill rockfish","Washington","NWFSC WCGBT",2016,1,5,0,5
"blue and deacon rockfish","California","CCFRP",2007,1,2744,0,0
"blue and deacon rockfish","California","CCFRP",2008,1,2914,0,0
"blue and deacon rockfish","California","CCFRP",2009,1,831,0,0
"blue and deacon rockfish","California","CCFRP",2010,1,590,0,0
"blue and deacon rockfish","California","CCFRP",2011,1,802,0,0
"blue and deacon rockfish","California","CCFRP",2012,1,687,0,0
"blue and deacon rockfish","California","CCFRP",2013,1,2012,0,0
"blue and deacon rockfish","California","CCFRP",2014,1,3178,0,0
"blue and deacon rockfish","California","CCFRP",2015,1,2854,0,0
"blue and deacon rockfish","California","CCFRP",2016,1,11806,0,0
"blue and deacon rockfish","California","CCFRP",2017,1,14416,0,0
"blue and deacon rockfish","California","CCFRP",2018,1,12652,0,0
"blue and deacon rockfish","California","CCFRP",2019,1,10148,0,0
"blue and deacon rockfish","California","CCFRP",2020,1,6063,0,0
"blue and deacon rockfish","California","CCFRP",2021,1,5854,0,0
"blue and deacon rockfish","California","CCFRP",2022,1,3946,0,0
"blue and deacon rockfish","California","CDFW-Ad hoc",2017,1,0,0,0
"blue and deacon rockfish","California","CDFW-Ad hoc",2018,1,0,0,255
"blue and deacon rockfish","California","CDFW-Ad hoc",2019,1,0,0,691
"blue and deacon rockfish","California","CDFW-Ad hoc",2020,1,0,0,0
"blue and deacon rockfish","California","CDFW-Ad hoc",2021,1,0,0,10
"blue and deacon rockfish","California","CDFW-Ad hoc",2022,1,0,0,143
"blue and deacon rockfish","California","CDFW-Ad hoc",2023,1,0,0,155
"blue and deacon rockfish","California","Commercial",2000,1,126,0,0
"blue and deacon rockfish","California","Commercial",2001,1,135,0,0
"blue and deacon rockfish","California","Commercial",2002,1,258,0,0
"blue and deacon rockfish","California","Commercial",2003,1,41,0,0
"blue and deacon rockfish","California","Commercial",2004,1,110,0,0
"blue and deacon rockfish","California","Commercial",2005,1,173,0,0
"blue and deacon rockfish","California","Commercial",2006,1,140,0,0
"blue and deacon rockfish","California","Commercial",2007,1,308,0,0
"blue and deacon rockfish","California","Commercial",2008,1,154,0,0
"blue and deacon rockfish","California","Commercial",2009,1,185,0,0
"blue and deacon rockfish","California","Commercial",2010,1,95,0,0
"blue and deacon rockfish","California","Commercial",2011,1,348,56,29
"blue and deacon rockfish","California","Commercial",2012,1,791,25,25
"blue and deacon rockfish","California","Commercial",2013,1,482,0,0
"blue and deacon rockfish","California","Commercial",2014,1,310,0,0
"blue and deacon rockfish","California","Commercial",2015,1,806,1,1
"blue and deacon rockfish","California","Commercial",2016,1,233,0,1
"blue and deacon rockfish","California","Commercial",2017,1,193,0,0
"blue and deacon rockfish","California","Commercial",2018,1,121,0,0
"blue and deacon rockfish","California","Commercial",2019,1,291,0,83
"blue and deacon rockfish","California","Commercial",2020,1,256,0,196
"blue and deacon rockfish","California","Commercial",2021,1,390,0,315
"blue and deacon rockfish","California","Commercial",2022,1,181,0,361
"blue and deacon rockfish","California","Commercial",2023,1,0,0,182
"blue and deacon rockfish","California","NWFSC HKL",2004,6,47,0,47
"blue and deacon rockfish","California","NWFSC HKL",2005,9,65,0,65
"blue and deacon rockfish","California","NWFSC HKL",2006,9,41,0,40
"blue and deacon rockfish","California","NWFSC HKL",2007,5,21,0,21
"blue and deacon rockfish","California","NWFSC HKL",2008,7,39,0,39
"blue and deacon rockfish","California","NWFSC HKL",2009,6,17,0,15
"blue and deacon rockfish","California","NWFSC HKL",2010,4,27,0,27
"blue and deacon rockfish","California","NWFSC HKL",2011,5,36,0,36
"blue and deacon rockfish","California","NWFSC HKL",2012,3,4,0,3
"blue and deacon rockfish","California","NWFSC HKL",2013,6,11,0,10
"blue and deacon rockfish","California","NWFSC HKL",2014,14,40,0,36
"blue and deacon rockfish","California","NWFSC HKL",2015,16,62,0,60
"blue and deacon rockfish","California","NWFSC HKL",2016,19,64,0,61
"blue and deacon rockfish","California","NWFSC HKL",2017,14,92,0,89
"blue and deacon rockfish","California","NWFSC HKL",2018,16,67,0,62
"blue and deacon rockfish","California","NWFSC HKL",2019,15,50,0,45
"blue and deacon rockfish","California","NWFSC HKL",2021,10,13,0,6
"blue and deacon rockfish","California","NWFSC HKL",2022,8,18,0,17
"blue and deacon rockfish","California","NWFSC HKL",2023,13,56,0,47
"blue and deacon rockfish","California","NWFSC WCGBT",2003,2,19,0,0
"blue and deacon rockfish","California","NWFSC WCGBT",2008,1,2,0,2
"blue and deacon rockfish","California","NWFSC WCGBT",2013,3,3,0,3
"blue and deacon rockfish","California","NWFSC WCGBT",2016,1,13,0,13
"blue and deacon rockfish","California","NWFSC WCGBT",2019,1,12,0,9
"blue and deacon rockfish","California","NWFSC WCGBT",2022,1,75,0,15
"blue and deacon rockfish","California","Recreational",2003,1,284,0,0
"blue and deacon rockfish","California","Recreational",2004,1,9734,0,0
"blue and deacon rockfish","California","Recreational",2005,1,10910,0,0
"blue and deacon rockfish","California","Recreational",2006,1,14799,0,0
"blue and deacon rockfish","California","Recreational",2007,1,10528,0,0
"blue and deacon rockfish","California","Recreational",2008,1,8003,0,0
"blue and deacon rockfish","California","Recreational",2009,1,4234,0,0
"blue and deacon rockfish","California","Recreational",2010,1,4348,0,0
"blue and deacon rockfish","California","Recreational",2011,1,4748,0,0
"blue and deacon rockfish","California","Recreational",2012,1,5076,0,0
"blue and deacon rockfish","California","Recreational",2013,1,9701,0,0
"blue and deacon rockfish","California","Recreational",2014,1,10783,0,0
"blue and deacon rockfish","California","Recreational",2015,1,12815,0,0
"blue and deacon rockfish","California","Recreational",2016,1,9670,0,0
"blue and deacon rockfish","California","Recreational",2017,1,10134,0,0
"blue and deacon rockfish","California","Recreational",2018,1,9728,0,0
"blue and deacon rockfish","California","Recreational",2019,1,10211,0,0
"blue and deacon rockfish","California","Recreational",2020,1,55,0,0
"blue and deacon rockfish","California","Recreational",2021,1,5169,0,0
"blue and deacon rockfish","California","Recreational",2022,1,6485,0,0
"blue and deacon rockfish","California","Recreational",2023,1,2311,0,0
"blue and deacon rockfish","California","SWFSC-CPFV Coop.",2023,1,233,0,232
"blue and deacon rockfish","Oregon","Commercial",2000,1,243,32,0
"blue and deacon rockfish","Oregon","Commercial",2001,1,97,0,0
"blue and deacon rockfish","Oregon","Commercial",2002,1,78,0,15
"blue and deacon rockfish","Oregon","Commercial",2003,1,172,56,8
"blue and deacon rockfish","Oregon","Commercial",2004,1,227,0,81
"blue and deacon rockfish","Oregon","Commercial",2005,1,169,32,0
"blue and deacon rockfish","Oregon","Commercial",2006,1,186,0,54
"blue and deacon rockfish","Oregon","Commercial",2007,1,373,159,0
"blue and deacon rockfish","Oregon","Commercial",2008,1,128,0,75
"blue and deacon rockfish","Oregon","Commercial",2009,1,165,145,5
"blue and deacon rockfish","Oregon","Commercial",2010,1,427,0,349
"blue and deacon rockfish","Oregon","Commercial",2011,1,526,288,215
"blue and deacon rockfish","Oregon","Commercial",2012,1,496,0,440
"blue and deacon rockfish","Oregon","Commercial",2013,1,673,635,12
"blue and deacon rockfish","Oregon","Commercial",2014,1,615,584,12
"blue and deacon rockfish","Oregon","Commercial",2015,1,268,260,5
"blue and deacon rockfish","Oregon","Commercial",2016,1,68,0,68
"blue and deacon rockfish","Oregon","Commercial",2017,1,45,0,45
"blue and deacon rockfish","Oregon","Commercial",2018,1,65,0,65
"blue and deacon rockfish","Oregon","Commercial",2019,1,146,0,137
"blue and deacon rockfish","Oregon","Commercial",2020,1,35,0,24
"blue and deacon rockfish","Oregon","Commercial",2021,1,123,0,91
"blue and deacon rockfish","Oregon","Commercial",2022,1,165,0,135
"blue and deacon rockfish","Oregon","Commercial",2023,1,163,0,139
"blue and deacon rockfish","Oregon","Recreational",2008,1,892,526,366
"blue and deacon rockfish","Oregon","Recreational",2009,1,1022,461,561
"blue and deacon rockfish","Oregon","Recreational",2010,1,907,409,498
"blue and deacon rockfish","Oregon","Recreational",2011,1,846,436,410
"blue and deacon rockfish","Oregon","Recreational",2012,1,986,519,467
"blue and deacon rockfish","Oregon","Recreational",2013,1,712,458,254
"blue and deacon rockfish","Oregon","Recreational",2014,1,753,493,260
"blue and deacon rockfish","Oregon","Recreational",2015,1,797,511,286
"blue and deacon rockfish","Oregon","Recreational",2016,1,4433,0,747
"blue and deacon rockfish","Oregon","Recreational",2017,1,3937,0,597
"blue and deacon rockfish","Oregon","Recreational",2018,1,3338,0,635
"blue and deacon rockfish","Oregon","Recreational",2019,1,4982,0,892
"blue and deacon rockfish","Oregon","Recreational",2020,1,992,0,644
"blue and deacon rockfish","Oregon","Recreational",2021,1,3803,0,908
"blue and deacon rockfish","Oregon","Recreational",2022,1,3866,0,962
"blue and deacon rockfish","Oregon","Recreational",2023,1,1701,0,0
"blue and deacon rockfish","Washington","Recreational",2000,1,40,40,0
"blue and deacon rockfish","Washington","Recreational",2001,1,61,61,0
"blue and deacon rockfish","Washington","Recreational",2002,1,42,0,0
"blue and deacon rockfish","Washington","Recreational",2003,1,29,0,0
"blue and deacon rockfish","Washington","Recreational",2004,1,171,0,144
"blue and deacon rockfish","Washington","Recreational",2005,1,483,0,202
"blue and deacon rockfish","Washington","Recreational",2006,1,228,0,33
"blue and deacon rockfish","Washington","Recreational",2007,1,165,0,89
"blue and deacon rockfish","Washington","Recreational",2008,1,128,0,59
"blue and deacon rockfish","Washington","Recreational",2009,1,123,0,39
"blue and deacon rockfish","Washington","Recreational",2010,1,170,0,60
"blue and deacon rockfish","Washington","Recreational",2011,1,141,0,36
"blue and deacon rockfish","Washington","Recreational",2012,1,57,0,17
"blue and deacon rockfish","Washington","Recreational",2013,1,73,0,23
"blue and deacon rockfish","Washington","Recreational",2014,1,170,0,169
"blue and deacon rockfish","Washington","Recreational",2015,1,244,0,236
"blue and deacon rockfish","Washington","Recreational",2016,1,617,0,612
"blue and deacon rockfish","Washington","Recreational",2017,1,491,0,381
"blue and deacon rockfish","Washington","Recreational",2018,1,190,0,111
"blue and deacon rockfish","Washington","Recreational",2019,1,410,0,277
"blue and deacon rockfish","Washington","Recreational",2020,1,186,0,183
"blue and deacon rockfish","Washington","Recreational",2021,1,182,0,153
"blue and deacon rockfish","Washington","Recreational",2022,1,378,0,324
"bocaccio","California","CCFRP",2012,1,3,0,0
"bocaccio","California","CCFRP",2013,1,5,0,0
"bocaccio","California","CCFRP",2016,1,1,0,0
"bocaccio","California","CCFRP",2017,1,5,0,0
"bocaccio","California","CCFRP",2018,1,5,0,0
"bocaccio","California","CCFRP",2019,1,6,0,0
"bocaccio","California","CCFRP",2020,1,15,0,0
"bocaccio","California","CCFRP",2021,1,3,0,0
"bocaccio","California","CCFRP",2022,1,10,0,0
"bocaccio","California","CDFW-Ad hoc",2017,1,0,0,0
"bocaccio","California","CDFW-Ad hoc",2018,1,0,0,71
"bocaccio","California","CDFW-Ad hoc",2019,1,0,0,32
"bocaccio","California","CDFW-Ad hoc",2020,1,0,0,0
"bocaccio","California","CDFW-Ad hoc",2021,1,0,0,0
"bocaccio","California","CDFW-Ad hoc",2022,1,0,0,27
"bocaccio","California","CDFW-Ad hoc",2023,1,0,0,97
"bocaccio","California","Commercial",2000,1,282,0,0
"bocaccio","California","Commercial",2001,1,901,0,0
"bocaccio","California","Commercial",2002,1,475,0,0
"bocaccio","California","Commercial",2003,1,2,0,0
"bocaccio","California","Commercial",2004,1,140,121,0
"bocaccio","California","Commercial",2005,1,19,0,0
"bocaccio","California","Commercial",2006,1,80,0,0
"bocaccio","California","Commercial",2007,1,76,0,0
"bocaccio","California","Commercial",2008,1,71,0,0
"bocaccio","California","Commercial",2009,1,74,0,0
"bocaccio","California","Commercial",2010,1,68,0,16
"bocaccio","California","Commercial",2011,1,70,0,15
"bocaccio","California","Commercial",2012,1,356,0,75
"bocaccio","California","Commercial",2013,1,433,0,18
"bocaccio","California","Commercial",2014,1,459,0,28
"bocaccio","California","Commercial",2015,1,940,0,225
"bocaccio","California","Commercial",2016,1,955,0,156
"bocaccio","California","Commercial",2017,1,1090,0,124
"bocaccio","California","Commercial",2018,1,1627,0,252
"bocaccio","California","Commercial",2019,1,1366,0,286
"bocaccio","California","Commercial",2020,1,1431,0,185
"bocaccio","California","Commercial",2021,1,1157,0,409
"bocaccio","California","Commercial",2022,1,641,0,432
"bocaccio","California","Commercial",2023,1,0,0,309
"bocaccio","California","NWFSC HKL",2004,59,781,0,725
"bocaccio","California","NWFSC HKL",2005,69,667,0,665
"bocaccio","California","NWFSC HKL",2006,73,737,0,733
"bocaccio","California","NWFSC HKL",2007,79,646,0,640
"bocaccio","California","NWFSC HKL",2008,91,653,0,649
"bocaccio","California","NWFSC HKL",2009,80,586,0,583
"bocaccio","California","NWFSC HKL",2010,64,272,0,268
"bocaccio","California","NWFSC HKL",2011,87,778,0,765
"bocaccio","California","NWFSC HKL",2012,103,1077,0,1067
"bocaccio","California","NWFSC HKL",2013,95,1129,0,1123
"bocaccio","California","NWFSC HKL",2014,138,1796,0,1790
"bocaccio","California","NWFSC HKL",2015,159,1955,0,806
"bocaccio","California","NWFSC HKL",2016,152,1277,0,536
"bocaccio","California","NWFSC HKL",2017,161,1355,0,554
"bocaccio","California","NWFSC HKL",2018,161,1424,0,581
"bocaccio","California","NWFSC HKL",2019,165,1386,0,498
"bocaccio","California","NWFSC HKL",2021,141,971,0,371
"bocaccio","California","NWFSC HKL",2022,150,1409,0,548
"bocaccio","California","NWFSC HKL",2023,167,1495,0,556
"bocaccio","California","NWFSC WCGBT",2003,33,91,91,0
"bocaccio","California","NWFSC WCGBT",2004,29,480,209,0
"bocaccio","California","NWFSC WCGBT",2005,39,270,147,0
"bocaccio","California","NWFSC WCGBT",2006,34,211,98,8
"bocaccio","California","NWFSC WCGBT",2007,27,149,86,4
"bocaccio","California","NWFSC WCGBT",2008,21,101,76,0
"bocaccio","California","NWFSC WCGBT",2009,23,94,89,5
"bocaccio","California","NWFSC WCGBT",2010,36,271,187,1
"bocaccio","California","NWFSC WCGBT",2011,20,99,99,0
"bocaccio","California","NWFSC WCGBT",2012,43,807,504,2
"bocaccio","California","NWFSC WCGBT",2013,45,737,492,2
"bocaccio","California","NWFSC WCGBT",2014,91,1006,681,16
"bocaccio","California","NWFSC WCGBT",2015,53,666,0,353
"bocaccio","California","NWFSC WCGBT",2016,76,1438,0,687
"bocaccio","California","NWFSC WCGBT",2017,51,827,0,523
"bocaccio","California","NWFSC WCGBT",2018,61,699,0,494
"bocaccio","California","NWFSC WCGBT",2019,31,436,0,305
"bocaccio","California","NWFSC WCGBT",2021,76,627,0,503
"bocaccio","California","NWFSC WCGBT",2022,43,436,0,307
"bocaccio","California","NWFSC WCGBT",2023,43,354,0,298
"bocaccio","California","Recreational",2003,1,38,0,0
"bocaccio","California","Recreational",2004,1,1027,0,0
"bocaccio","California","Recreational",2005,1,1782,0,0
"bocaccio","California","Recreational",2006,1,2264,0,0
"bocaccio","California","Recreational",2007,1,2443,0,0
"bocaccio","California","Recreational",2008,1,1957,0,0
"bocaccio","California","Recreational",2009,1,2293,0,0
"bocaccio","California","Recreational",2010,1,2087,0,0
"bocaccio","California","Recreational",2011,1,3435,0,0
"bocaccio","California","Recreational",2012,1,4326,0,0
"bocaccio","California","Recreational",2013,1,4650,0,0
"bocaccio","California","Recreational",2014,1,3327,0,0
"bocaccio","California","Recreational",2015,1,2772,0,0
"bocaccio","California","Recreational",2016,1,1767,0,0
"bocaccio","California","Recreational",2017,1,2566,0,0
"bocaccio","California","Recreational",2018,1,3076,0,0
"bocaccio","California","Recreational",2019,1,3732,0,0
"bocaccio","California","Recreational",2020,1,139,0,0
"bocaccio","California","Recreational",2021,1,1090,0,0
"bocaccio","California","Recreational",2022,1,2464,0,0
"bocaccio","California","Recreational",2023,1,2180,0,0
"bocaccio","California","SWFSC-CPFV Coop.",2023,1,1,0,1
