"","common_name","state","sample_year","positive_sites","sexed_fish","unsexed_fish","lengthed","aged","otoliths","data_type","name"
"1635","greenspotted rockfish","C",2020,0,102,115,217,0,0,"commercial fisheries","Greenspotted rockfish"
"1636","greenspotted rockfish","O",2000,0,3,0,3,0,0,"commercial fisheries","Greenspotted rockfish"
"1637","greenspotted rockfish","O",2001,0,34,0,34,0,34,"commercial fisheries","Greenspotted rockfish"
"1638","greenspotted rockfish","O",2002,0,11,0,11,0,11,"commercial fisheries","Greenspotted rockfish"
"1639","greenspotted rockfish","O",2003,0,4,0,4,0,4,"commercial fisheries","Greenspotted rockfish"
"1640","greenspotted rockfish","O",2004,0,1,0,1,0,1,"commercial fisheries","Greenspotted rockfish"
"1641","greenspotted rockfish","O",2005,0,9,0,9,0,9,"commercial fisheries","Greenspotted rockfish"
"1642","greenspotted rockfish","O",2006,0,4,0,4,0,0,"commercial fisheries","Greenspotted rockfish"
"1643","greenspotted rockfish","O",2007,0,10,0,10,0,10,"commercial fisheries","Greenspotted rockfish"
"1644","greenspotted rockfish","O",2008,0,1,0,1,0,1,"commercial fisheries","Greenspotted rockfish"
"1645","greenspotted rockfish","O",2009,0,64,0,64,0,64,"commercial fisheries","Greenspotted rockfish"
"1646","greenspotted rockfish","O",2010,0,39,0,39,0,39,"commercial fisheries","Greenspotted rockfish"
"1647","greenspotted rockfish","O",2011,0,31,0,31,0,31,"commercial fisheries","Greenspotted rockfish"
"1648","greenspotted rockfish","O",2012,0,11,0,11,0,11,"commercial fisheries","Greenspotted rockfish"
"1649","greenspotted rockfish","O",2013,0,18,0,18,0,18,"commercial fisheries","Greenspotted rockfish"
"1650","greenspotted rockfish","O",2014,0,3,0,3,0,3,"commercial fisheries","Greenspotted rockfish"
"1651","greenspotted rockfish","O",2015,0,4,0,4,0,4,"commercial fisheries","Greenspotted rockfish"
"1652","greenspotted rockfish","O",2016,0,6,0,6,0,6,"commercial fisheries","Greenspotted rockfish"
"1653","greenspotted rockfish","O",2017,0,100,0,100,0,99,"commercial fisheries","Greenspotted rockfish"
"1654","greenspotted rockfish","O",2018,0,58,0,58,0,58,"commercial fisheries","Greenspotted rockfish"
"1655","greenspotted rockfish","O",2019,0,65,0,65,0,65,"commercial fisheries","Greenspotted rockfish"
"1656","greenspotted rockfish","O",2020,0,11,0,11,0,11,"commercial fisheries","Greenspotted rockfish"
"1657","greenspotted rockfish","W",2001,0,0,1,1,0,0,"commercial fisheries","Greenspotted rockfish"
"1658","greenspotted rockfish","W",2002,0,1,1,2,0,0,"commercial fisheries","Greenspotted rockfish"
"1659","greenspotted rockfish","W",2003,0,2,0,2,0,0,"commercial fisheries","Greenspotted rockfish"
"1660","greenspotted rockfish","W",2018,0,2,0,2,0,0,"commercial fisheries","Greenspotted rockfish"
"1661","greenspotted rockfish","W",2019,0,3,0,3,0,0,"commercial fisheries","Greenspotted rockfish"
"1662","greenstriped rockfish","C",1980,0,52,7,58,0,42,"commercial fisheries","Greenstriped rockfish"
"1663","greenstriped rockfish","C",1981,0,24,5,29,0,26,"commercial fisheries","Greenstriped rockfish"
"1664","greenstriped rockfish","C",1982,0,122,0,122,0,58,"commercial fisheries","Greenstriped rockfish"
"1665","greenstriped rockfish","C",1983,0,195,7,202,0,194,"commercial fisheries","Greenstriped rockfish"
"1666","greenstriped rockfish","C",1984,0,163,31,194,0,161,"commercial fisheries","Greenstriped rockfish"
"1667","greenstriped rockfish","C",1985,0,418,35,453,0,428,"commercial fisheries","Greenstriped rockfish"
"1668","greenstriped rockfish","C",1986,0,147,10,157,0,58,"commercial fisheries","Greenstriped rockfish"
"1669","greenstriped rockfish","C",1987,0,159,23,182,0,6,"commercial fisheries","Greenstriped rockfish"
"1670","greenstriped rockfish","C",1988,0,115,17,132,0,0,"commercial fisheries","Greenstriped rockfish"
"1671","greenstriped rockfish","C",1989,0,144,120,264,0,2,"commercial fisheries","Greenstriped rockfish"
"1672","greenstriped rockfish","C",1990,0,139,8,147,0,1,"commercial fisheries","Greenstriped rockfish"
"1673","greenstriped rockfish","C",1991,0,135,8,143,0,2,"commercial fisheries","Greenstriped rockfish"
"1674","greenstriped rockfish","C",1992,0,45,77,122,0,0,"commercial fisheries","Greenstriped rockfish"
"1675","greenstriped rockfish","C",1993,0,62,63,125,0,0,"commercial fisheries","Greenstriped rockfish"
"1676","greenstriped rockfish","C",1994,0,82,187,269,0,0,"commercial fisheries","Greenstriped rockfish"
"1677","greenstriped rockfish","C",1995,0,149,96,245,0,0,"commercial fisheries","Greenstriped rockfish"
"1678","greenstriped rockfish","C",1996,0,89,238,327,0,0,"commercial fisheries","Greenstriped rockfish"
"1679","greenstriped rockfish","C",1997,0,263,143,406,0,0,"commercial fisheries","Greenstriped rockfish"
"1680","greenstriped rockfish","C",1998,0,246,231,477,0,0,"commercial fisheries","Greenstriped rockfish"
"1681","greenstriped rockfish","C",1999,0,198,62,260,0,1,"commercial fisheries","Greenstriped rockfish"
"1682","greenstriped rockfish","C",2000,0,401,3,404,0,0,"commercial fisheries","Greenstriped rockfish"
"1683","greenstriped rockfish","C",2001,0,297,23,320,0,110,"commercial fisheries","Greenstriped rockfish"
"1684","greenstriped rockfish","C",2002,0,122,7,129,0,44,"commercial fisheries","Greenstriped rockfish"
"1685","greenstriped rockfish","C",2003,0,10,70,80,0,9,"commercial fisheries","Greenstriped rockfish"
"1686","greenstriped rockfish","C",2004,0,37,240,218,0,36,"commercial fisheries","Greenstriped rockfish"
"1687","greenstriped rockfish","C",2005,0,37,1,38,0,36,"commercial fisheries","Greenstriped rockfish"
"1688","greenstriped rockfish","C",2006,0,44,5,49,0,22,"commercial fisheries","Greenstriped rockfish"
"1689","greenstriped rockfish","C",2007,0,41,1,42,0,4,"commercial fisheries","Greenstriped rockfish"
"1690","greenstriped rockfish","C",2008,0,1,18,19,0,0,"commercial fisheries","Greenstriped rockfish"
"1691","greenstriped rockfish","C",2009,0,5,67,72,0,5,"commercial fisheries","Greenstriped rockfish"
"1692","greenstriped rockfish","C",2010,0,0,21,21,0,0,"commercial fisheries","Greenstriped rockfish"
"1693","greenstriped rockfish","C",2011,0,1,25,26,0,1,"commercial fisheries","Greenstriped rockfish"
"1694","greenstriped rockfish","C",2012,0,0,141,8,0,0,"commercial fisheries","Greenstriped rockfish"
"1695","greenstriped rockfish","C",2013,0,29,120,40,0,24,"commercial fisheries","Greenstriped rockfish"
"1696","greenstriped rockfish","C",2014,0,24,409,77,0,7,"commercial fisheries","Greenstriped rockfish"
"1697","greenstriped rockfish","C",2015,0,16,577,96,0,7,"commercial fisheries","Greenstriped rockfish"
"1698","greenstriped rockfish","C",2016,0,263,100,363,0,25,"commercial fisheries","Greenstriped rockfish"
"1699","greenstriped rockfish","C",2017,0,108,206,274,0,5,"commercial fisheries","Greenstriped rockfish"
"1700","greenstriped rockfish","C",2018,0,225,62,257,0,0,"commercial fisheries","Greenstriped rockfish"
"1701","greenstriped rockfish","C",2019,0,107,60,113,0,0,"commercial fisheries","Greenstriped rockfish"
"1702","greenstriped rockfish","C",2020,0,20,132,152,0,0,"commercial fisheries","Greenstriped rockfish"
"1703","greenstriped rockfish","O",1995,0,2,0,2,0,2,"commercial fisheries","Greenstriped rockfish"
"1704","greenstriped rockfish","O",1996,0,264,0,264,0,0,"commercial fisheries","Greenstriped rockfish"
"1705","greenstriped rockfish","O",1997,0,368,0,368,0,0,"commercial fisheries","Greenstriped rockfish"
"1706","greenstriped rockfish","O",1998,0,121,0,121,0,0,"commercial fisheries","Greenstriped rockfish"
"1707","greenstriped rockfish","O",1999,0,359,0,359,0,0,"commercial fisheries","Greenstriped rockfish"
"1708","greenstriped rockfish","O",2000,0,95,0,95,0,78,"commercial fisheries","Greenstriped rockfish"
"1709","greenstriped rockfish","O",2001,0,275,0,275,0,98,"commercial fisheries","Greenstriped rockfish"
"1710","greenstriped rockfish","O",2002,0,35,0,35,0,30,"commercial fisheries","Greenstriped rockfish"
"1711","greenstriped rockfish","O",2003,0,114,0,114,0,114,"commercial fisheries","Greenstriped rockfish"
"1712","greenstriped rockfish","O",2004,0,56,0,56,0,50,"commercial fisheries","Greenstriped rockfish"
"1713","greenstriped rockfish","O",2005,0,30,0,30,0,30,"commercial fisheries","Greenstriped rockfish"
"1714","greenstriped rockfish","O",2006,0,192,0,192,0,155,"commercial fisheries","Greenstriped rockfish"
"1715","greenstriped rockfish","O",2007,0,86,0,86,0,85,"commercial fisheries","Greenstriped rockfish"
"1716","greenstriped rockfish","O",2008,0,109,0,109,0,109,"commercial fisheries","Greenstriped rockfish"
"1717","greenstriped rockfish","O",2009,0,347,0,347,0,324,"commercial fisheries","Greenstriped rockfish"
"1718","greenstriped rockfish","O",2010,0,162,0,162,0,102,"commercial fisheries","Greenstriped rockfish"
"1719","greenstriped rockfish","O",2011,0,310,3,313,0,309,"commercial fisheries","Greenstriped rockfish"
"1720","greenstriped rockfish","O",2012,0,491,7,498,0,485,"commercial fisheries","Greenstriped rockfish"
"1721","greenstriped rockfish","O",2013,0,451,7,458,0,450,"commercial fisheries","Greenstriped rockfish"
"1722","greenstriped rockfish","O",2014,0,576,0,576,0,543,"commercial fisheries","Greenstriped rockfish"
"1723","greenstriped rockfish","O",2015,0,476,2,477,0,448,"commercial fisheries","Greenstriped rockfish"
"1724","greenstriped rockfish","O",2016,0,572,0,572,0,506,"commercial fisheries","Greenstriped rockfish"
"1725","greenstriped rockfish","O",2017,0,608,0,608,0,546,"commercial fisheries","Greenstriped rockfish"
"1726","greenstriped rockfish","O",2018,0,514,1,514,0,438,"commercial fisheries","Greenstriped rockfish"
"1727","greenstriped rockfish","O",2019,0,612,1,613,0,609,"commercial fisheries","Greenstriped rockfish"
"1728","greenstriped rockfish","O",2020,0,198,1,199,0,199,"commercial fisheries","Greenstriped rockfish"
"1729","greenstriped rockfish","W",1996,0,0,539,539,0,0,"commercial fisheries","Greenstriped rockfish"
"1730","greenstriped rockfish","W",1997,0,0,386,386,0,0,"commercial fisheries","Greenstriped rockfish"
"1731","greenstriped rockfish","W",1998,0,514,3,517,0,0,"commercial fisheries","Greenstriped rockfish"
"1732","greenstriped rockfish","W",1999,0,137,2,139,0,0,"commercial fisheries","Greenstriped rockfish"
"1733","greenstriped rockfish","W",2000,0,175,3,178,0,0,"commercial fisheries","Greenstriped rockfish"
"1734","greenstriped rockfish","W",2001,0,216,166,382,0,0,"commercial fisheries","Greenstriped rockfish"
"1735","greenstriped rockfish","W",2002,0,2187,65,2252,0,0,"commercial fisheries","Greenstriped rockfish"
"1736","greenstriped rockfish","W",2003,0,435,21,456,0,0,"commercial fisheries","Greenstriped rockfish"
"1737","greenstriped rockfish","W",2004,0,300,2,302,0,0,"commercial fisheries","Greenstriped rockfish"
"1738","greenstriped rockfish","W",2005,0,86,0,86,0,0,"commercial fisheries","Greenstriped rockfish"
"1739","greenstriped rockfish","W",2006,0,90,0,90,0,0,"commercial fisheries","Greenstriped rockfish"
"1740","greenstriped rockfish","W",2007,0,3,0,3,0,0,"commercial fisheries","Greenstriped rockfish"
"1741","greenstriped rockfish","W",2009,0,62,0,62,0,0,"commercial fisheries","Greenstriped rockfish"
"1742","greenstriped rockfish","W",2010,0,21,0,21,0,0,"commercial fisheries","Greenstriped rockfish"
"1743","greenstriped rockfish","W",2011,0,12,0,12,0,0,"commercial fisheries","Greenstriped rockfish"
"1744","greenstriped rockfish","W",2012,0,184,1,185,0,0,"commercial fisheries","Greenstriped rockfish"
"1745","greenstriped rockfish","W",2013,0,161,1,162,0,0,"commercial fisheries","Greenstriped rockfish"
"1746","greenstriped rockfish","W",2014,0,151,9,160,0,0,"commercial fisheries","Greenstriped rockfish"
"1747","greenstriped rockfish","W",2015,0,28,0,28,0,0,"commercial fisheries","Greenstriped rockfish"
"1748","greenstriped rockfish","W",2016,0,2,1,3,0,0,"commercial fisheries","Greenstriped rockfish"
"1749","greenstriped rockfish","W",2017,0,105,0,105,0,0,"commercial fisheries","Greenstriped rockfish"
"1750","greenstriped rockfish","W",2018,0,187,0,187,0,0,"commercial fisheries","Greenstriped rockfish"
"1751","greenstriped rockfish","W",2019,0,267,1,268,0,0,"commercial fisheries","Greenstriped rockfish"
"1752","greenstriped rockfish","W",2020,0,143,7,150,0,0,"commercial fisheries","Greenstriped rockfish"
"1753","honeycomb rockfish","C",1986,0,7,0,7,0,0,"commercial fisheries","Honeycomb rockfish"
"1754","honeycomb rockfish","C",1987,0,1,0,1,0,0,"commercial fisheries","Honeycomb rockfish"
"1755","honeycomb rockfish","C",1994,0,0,3,3,0,0,"commercial fisheries","Honeycomb rockfish"
"1756","honeycomb rockfish","C",2000,0,0,22,22,0,0,"commercial fisheries","Honeycomb rockfish"
"1757","honeycomb rockfish","C",2002,0,0,2,2,0,0,"commercial fisheries","Honeycomb rockfish"
"1758","honeycomb rockfish","C",2008,0,0,5,5,0,0,"commercial fisheries","Honeycomb rockfish"
"1759","honeycomb rockfish","C",2009,0,0,1,1,0,0,"commercial fisheries","Honeycomb rockfish"
"1760","honeycomb rockfish","C",2011,0,0,35,35,0,0,"commercial fisheries","Honeycomb rockfish"
"1761","honeycomb rockfish","C",2012,0,0,2,2,0,0,"commercial fisheries","Honeycomb rockfish"
"1762","honeycomb rockfish","C",2016,0,0,11,11,0,0,"commercial fisheries","Honeycomb rockfish"
"1763","honeycomb rockfish","C",2018,0,0,4,2,0,0,"commercial fisheries","Honeycomb rockfish"
"1764","honeycomb rockfish","C",2020,0,0,6,6,0,0,"commercial fisheries","Honeycomb rockfish"
"1765","kelp greenling","C",1992,0,0,9,9,0,0,"commercial fisheries","Kelp greenling"
"1766","kelp greenling","C",1993,0,0,24,24,0,0,"commercial fisheries","Kelp greenling"
"1767","kelp greenling","C",1994,0,0,18,18,0,0,"commercial fisheries","Kelp greenling"
"1768","kelp greenling","C",1995,0,0,90,90,0,0,"commercial fisheries","Kelp greenling"
"1769","kelp greenling","C",1996,0,0,266,266,0,0,"commercial fisheries","Kelp greenling"
"1770","kelp greenling","C",1997,0,83,271,346,0,0,"commercial fisheries","Kelp greenling"
"1771","kelp greenling","C",1998,0,0,148,148,0,0,"commercial fisheries","Kelp greenling"
"1772","kelp greenling","C",1999,0,14,1004,1018,0,0,"commercial fisheries","Kelp greenling"
"1773","kelp greenling","C",2000,0,754,490,1234,0,0,"commercial fisheries","Kelp greenling"
"1774","kelp greenling","C",2001,0,328,242,566,0,0,"commercial fisheries","Kelp greenling"
"1775","kelp greenling","C",2002,0,154,18,172,0,0,"commercial fisheries","Kelp greenling"
"1776","kelp greenling","C",2003,0,1,40,41,0,0,"commercial fisheries","Kelp greenling"
"1777","kelp greenling","C",2004,0,69,1,65,0,0,"commercial fisheries","Kelp greenling"
"1778","kelp greenling","C",2005,0,55,43,84,0,0,"commercial fisheries","Kelp greenling"
"1779","kelp greenling","C",2006,0,63,1,35,0,0,"commercial fisheries","Kelp greenling"
"1780","kelp greenling","C",2007,0,120,12,94,0,0,"commercial fisheries","Kelp greenling"
"1781","kelp greenling","C",2008,0,65,0,47,0,0,"commercial fisheries","Kelp greenling"
"1782","kelp greenling","C",2009,0,70,6,60,0,0,"commercial fisheries","Kelp greenling"
"1783","kelp greenling","C",2010,0,74,24,71,0,0,"commercial fisheries","Kelp greenling"
"1784","kelp greenling","C",2011,0,51,4,52,0,0,"commercial fisheries","Kelp greenling"
"1785","kelp greenling","C",2012,0,50,16,47,0,0,"commercial fisheries","Kelp greenling"
"1786","kelp greenling","C",2013,0,54,37,38,0,0,"commercial fisheries","Kelp greenling"
"1787","kelp greenling","C",2014,0,38,5,17,0,0,"commercial fisheries","Kelp greenling"
"1788","kelp greenling","C",2015,0,69,15,69,0,0,"commercial fisheries","Kelp greenling"
"1789","kelp greenling","C",2016,0,119,11,119,0,0,"commercial fisheries","Kelp greenling"
"1790","kelp greenling","C",2017,0,67,5,72,0,0,"commercial fisheries","Kelp greenling"
"1791","kelp greenling","C",2018,0,20,10,30,0,0,"commercial fisheries","Kelp greenling"
"1792","kelp greenling","C",2019,0,39,1,39,0,0,"commercial fisheries","Kelp greenling"
"1793","kelp greenling","C",2020,0,34,0,34,0,0,"commercial fisheries","Kelp greenling"
"1794","kelp greenling","O",1998,0,165,0,165,0,0,"commercial fisheries","Kelp greenling"
"1795","kelp greenling","O",1999,0,192,0,192,0,0,"commercial fisheries","Kelp greenling"
"1796","kelp greenling","O",2000,0,1442,0,1442,0,0,"commercial fisheries","Kelp greenling"
"1797","kelp greenling","O",2001,0,2898,0,2898,0,0,"commercial fisheries","Kelp greenling"
"1798","kelp greenling","O",2002,0,3868,0,3868,0,0,"commercial fisheries","Kelp greenling"
"1799","kelp greenling","O",2003,0,1695,0,1695,20,11,"commercial fisheries","Kelp greenling"
"1800","kelp greenling","O",2004,0,2561,0,2561,2,0,"commercial fisheries","Kelp greenling"
"1801","kelp greenling","O",2005,0,1638,0,1638,0,0,"commercial fisheries","Kelp greenling"
"1802","kelp greenling","O",2006,0,1992,1,1993,0,0,"commercial fisheries","Kelp greenling"
"1803","kelp greenling","O",2007,0,2068,0,2068,10,7,"commercial fisheries","Kelp greenling"
"1804","kelp greenling","O",2008,0,1539,0,1539,4,0,"commercial fisheries","Kelp greenling"
"1805","kelp greenling","O",2009,0,1146,0,1146,20,3,"commercial fisheries","Kelp greenling"
"1806","kelp greenling","O",2010,0,1823,5,1828,29,13,"commercial fisheries","Kelp greenling"
"1807","kelp greenling","O",2011,0,2546,0,2546,56,35,"commercial fisheries","Kelp greenling"
"1808","kelp greenling","O",2012,0,1598,0,1597,84,16,"commercial fisheries","Kelp greenling"
"1809","kelp greenling","O",2013,0,2365,17,2382,57,42,"commercial fisheries","Kelp greenling"
