data_source_agency_code,sample_year,species_name,data_type_name,statistical_area_code,pfmc_area_code,mfbds_v_sample.punch_card_area_code,mfbds_v_fish.punch_card_area_code,stock_region,CountOffish_length,CountOffish_weight,CountOfsex_code,CountOfbest_age,CountOfage_structure_code,age_structure_name
WDFW,2018,Lingcod,Sport,,,3,,"Coastal, WA ",142,0,0,0,0,
WDFW,2018,Lingcod,Sport,,,4,,"Coastal, WA ",438,135,438,398,438,Fin
WDFW,2018,Lingcod,Sport,,,4,,"Coastal, WA ",17,6,17,0,0,No age structure taken
WDFW,2018,Lingcod,Sport,,,4,,"Coastal, WA ",188,0,0,0,0,
WDFW,2018,Lingcod,Sport,,,,,No Area Data,173,0,0,167,173,Fin
WDFW,2018,Lingcod,Sport,,,,,No Area Data,6,0,0,0,0,No age structure taken
WDFW,2018,Pacific Cod,Sport,,,4,,"Coastal, WA ",1,1,1,0,0,No age structure taken
WDFW,2018,Pacific Cod,Sport,,,4,,"Coastal, WA ",32,14,32,0,32,Otolith
WDFW,2018,Pacific Cod,Sport,,,4,,"Coastal, WA ",8,0,0,0,0,
WDFW,2018,Pacific Whiting (Hake),Sport,,,2,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2018,Petrale Sole,Sport,,,2,,"Coastal, WA ",9,0,9,9,9,Otolith
WDFW,2018,Petrale Sole,Sport,,,4,,"Coastal, WA ",3,3,3,0,0,No age structure taken
WDFW,2018,Petrale Sole,Sport,,,4,,"Coastal, WA ",5,1,5,5,5,Otolith
WDFW,2018,Petrale Sole,Sport,,,4,,"Coastal, WA ",12,0,0,0,0,
WDFW,2018,Quillback Rockfish,Sport,,,1,,"Coastal, WA ",17,0,0,0,0,
WDFW,2018,Quillback Rockfish,Sport,,,2,,"Coastal, WA ",129,0,129,129,129,Otolith
WDFW,2018,Quillback Rockfish,Sport,,,2,,"Coastal, WA ",15,0,0,0,0,
WDFW,2018,Quillback Rockfish,Sport,,,3,,"Coastal, WA ",5,0,5,5,5,Otolith
WDFW,2018,Quillback Rockfish,Sport,,,3,,"Coastal, WA ",4,0,0,0,0,
WDFW,2018,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2018,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",65,25,65,65,65,Otolith
WDFW,2018,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",52,0,0,0,0,
WDFW,2018,Redbanded Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Red Irish Lord,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Red Irish Lord,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Red Irish Lord,Sport,,,3,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Red Irish Lord,Sport,,,4,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2018,Red Irish Lord,Sport,,,4,,"Coastal, WA ",10,1,10,0,10,Otolith
WDFW,2018,Red Irish Lord,Sport,,,4,,"Coastal, WA ",12,0,0,0,0,
WDFW,2018,Rock Greenling,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,
WDFW,2018,Rock Sole,Sport,,,4,,"Coastal, WA ",1,1,1,0,0,No age structure taken
WDFW,2018,Rock Sole,Sport,,,4,,"Coastal, WA ",4,0,0,0,0,
WDFW,2018,Rosethorn Rockfish,Sport,,,2,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2018,Sablefish,Sport,,,1,,"Coastal, WA ",2,0,0,0,0,
WDFW,2018,Sablefish,Sport,,,2,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2018,Sablefish,Sport,,,2,,"Coastal, WA ",4,0,0,0,0,
WDFW,2018,Sablefish,Sport,,,20,,"Puget Sound, WA",6,0,0,0,0,
WDFW,2018,Sablefish,Sport,,,4,,"Coastal, WA ",53,21,53,0,53,Otolith
WDFW,2018,Sablefish,Sport,,,4,,"Coastal, WA ",32,0,0,0,0,
WDFW,2018,Silvergrey Rockfish,Sport,,,3,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2018,Silvergrey Rockfish,Sport,,,3,,"Coastal, WA ",2,0,0,0,0,
WDFW,2018,Silvergrey Rockfish,Sport,,,4,,"Coastal, WA ",5,1,5,0,5,Otolith
WDFW,2018,Starry Flounder,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Starry Flounder,Sport,,,2,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2018,Starry Flounder,Sport,,,4,,"Coastal, WA ",1,1,1,0,1,Otolith
WDFW,2018,Striped Seaperch,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,
WDFW,2018,Striped Seaperch,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Tiger Rockfish,Sport,,,1,,"Coastal, WA ",11,0,0,0,0,
WDFW,2018,Tiger Rockfish,Sport,,,2,,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2018,Tiger Rockfish,Sport,,,2,,"Coastal, WA ",3,0,0,0,0,
WDFW,2018,Tiger Rockfish,Sport,,,3,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2018,Tiger Rockfish,Sport,,,3,,"Coastal, WA ",7,0,7,0,7,Otolith
WDFW,2018,Tiger Rockfish,Sport,,,3,,"Coastal, WA ",7,0,0,0,0,
WDFW,2018,Tiger Rockfish,Sport,,,4,,"Coastal, WA ",16,6,16,0,16,Otolith
WDFW,2018,Tiger Rockfish,Sport,,,4,,"Coastal, WA ",8,0,0,0,0,
WDFW,2018,Vermilion Rockfish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Vermilion Rockfish,Sport,,,2,,"Coastal, WA ",1,0,1,1,1,Otolith
WDFW,2018,Vermilion Rockfish,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,
WDFW,2018,Vermilion Rockfish,Sport,,,3,,"Coastal, WA ",4,0,0,0,0,
WDFW,2018,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",7,3,7,0,0,No age structure taken
WDFW,2018,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",95,31,95,85,95,Otolith
WDFW,2018,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",93,0,0,0,0,
WDFW,2018,Widow Rockfish,Sport,,,1,,"Coastal, WA ",64,0,0,0,0,
WDFW,2018,Widow Rockfish,Sport,,,2,,"Coastal, WA ",242,0,242,242,242,Otolith
WDFW,2018,Widow Rockfish,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,
WDFW,2018,Widow Rockfish,Sport,,,3,,"Coastal, WA ",2,0,2,2,2,Otolith
WDFW,2018,Widow Rockfish,Sport,,,4,,"Coastal, WA ",4,0,4,0,0,No age structure taken
WDFW,2018,Widow Rockfish,Sport,,,4,,"Coastal, WA ",18,10,18,18,18,Otolith
WDFW,2018,Yelloweye Rockfish,Sport,,,3,,"Coastal, WA ",1,1,1,1,1,Otolith
WDFW,2018,Yelloweye Rockfish,Sport,,,4,,"Coastal, WA ",1,1,1,0,0,No age structure taken
WDFW,2018,Yelloweye Rockfish,Sport,,,4,,"Coastal, WA ",5,4,5,5,5,Otolith
WDFW,2018,Yelloweye Rockfish,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,
WDFW,2018,Yellowtail Rockfish,Sport,,,1,,"Coastal, WA ",124,0,0,0,0,
WDFW,2018,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",506,0,506,505,506,Otolith
WDFW,2018,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",49,0,0,0,0,
WDFW,2018,Yellowtail Rockfish,Sport,,,20,,"Puget Sound, WA",3,0,0,0,0,
WDFW,2018,Yellowtail Rockfish,Sport,,,3,,"Coastal, WA ",12,0,13,13,13,Otolith
WDFW,2018,Yellowtail Rockfish,Sport,,,3,,"Coastal, WA ",36,0,0,0,0,
WDFW,2018,Yellowtail Rockfish,Sport,,,4,,"Coastal, WA ",7,0,7,0,0,No age structure taken
WDFW,2018,Yellowtail Rockfish,Sport,,,4,,"Coastal, WA ",125,31,126,123,126,Otolith
WDFW,2018,Yellowtail Rockfish,Sport,,,4,,"Coastal, WA ",44,0,0,0,0,
WDFW,2018,Yellowtail Rockfish,Sport,,,5,,"Puget Sound, WA",2,0,0,0,0,
WDFW,2019,Black Rockfish,Sport,,,1,,"Coastal, WA ",288,0,0,0,0,
WDFW,2019,Black Rockfish,Sport,,,2,2,"Coastal, WA ",43,0,43,43,43,Otolith
WDFW,2019,Black Rockfish,Sport,,,2,,"Coastal, WA ",464,0,464,459,464,Otolith
WDFW,2019,Black Rockfish,Sport,,,2,,"Coastal, WA ",420,0,0,0,0,
WDFW,2019,Black Rockfish,Sport,,,3,,"Coastal, WA ",8,0,8,0,0,No age structure taken
WDFW,2019,Black Rockfish,Sport,,,3,,"Coastal, WA ",199,0,199,197,199,Otolith
WDFW,2019,Black Rockfish,Sport,,,3,,"Coastal, WA ",300,0,0,0,0,
WDFW,2019,Black Rockfish,Sport,,,4,4,"Coastal, WA ",62,12,62,62,62,Otolith
WDFW,2019,Black Rockfish,Sport,,,4,,"Coastal, WA ",13,0,13,0,0,No age structure taken
WDFW,2019,Black Rockfish,Sport,,,4,,"Coastal, WA ",246,29,246,245,246,Otolith
WDFW,2019,Black Rockfish,Sport,,,4,,"Coastal, WA ",313,0,0,0,0,
WDFW,2019,Black Rockfish,Sport,,,,2,"Coastal, WA ",792,0,792,787,792,Otolith
WDFW,2019,Black Rockfish,Sport,,,,3,"Coastal, WA ",291,22,291,291,291,Otolith
WDFW,2019,Black Rockfish,Sport,,,,4,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2019,Black Rockfish,Sport,,,,4,"Coastal, WA ",418,65,418,416,418,Otolith
WDFW,2019,Black Rockfish,Sport,,,,,No Area Data,14,0,14,14,14,Otolith
WDFW,2019,Blue/Deacon Rockfish,Sport,,,2,,"Coastal, WA ",5,0,0,0,0,
WDFW,2019,Blue/Deacon Rockfish,Sport,,,3,,"Coastal, WA ",7,0,7,0,7,Otolith
WDFW,2019,Blue/Deacon Rockfish,Sport,,,3,,"Coastal, WA ",38,0,0,0,0,
WDFW,2019,Blue/Deacon Rockfish,Sport,,,4,4,"Coastal, WA ",8,0,8,0,8,Otolith
WDFW,2019,Blue/Deacon Rockfish,Sport,,,4,,"Coastal, WA ",50,0,50,0,50,Otolith
WDFW,2019,Blue/Deacon Rockfish,Sport,,,4,,"Coastal, WA ",91,0,0,0,0,
WDFW,2019,Blue/Deacon Rockfish,Sport,,,,3,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2019,Blue/Deacon Rockfish,Sport,,,,4,"Coastal, WA ",6,2,6,0,6,Otolith
WDFW,2019,Blue Rockfish,Sport,,,,3,"Coastal, WA ",6,6,6,0,6,Otolith
WDFW,2019,Blue Rockfish,Sport,,,,4,"Coastal, WA ",11,4,11,0,11,Otolith
WDFW,2019,Bocaccio,Sport,,,1,,"Coastal, WA ",6,0,0,0,0,
WDFW,2019,Bocaccio,Sport,,,2,2,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Bocaccio,Sport,,,2,,"Coastal, WA ",5,0,5,0,5,Otolith
WDFW,2019,Bocaccio,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,
WDFW,2019,Bocaccio,Sport,,,3,,"Coastal, WA ",13,0,13,0,13,Otolith
WDFW,2019,Bocaccio,Sport,,,3,,"Coastal, WA ",31,0,0,0,0,
WDFW,2019,Bocaccio,Sport,,,4,4,"Coastal, WA ",1,1,1,0,1,Otolith
WDFW,2019,Bocaccio,Sport,,,4,,"Coastal, WA ",52,7,52,0,52,Otolith
WDFW,2019,Bocaccio,Sport,,,4,,"Coastal, WA ",11,0,0,0,0,
WDFW,2019,Bocaccio,Sport,,,,2,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Bocaccio,Sport,,,,3,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2019,Bocaccio,Sport,,,,4,"Coastal, WA ",19,0,19,0,19,Otolith
WDFW,2019,Brown Rockfish,Sport,,,2,,"Coastal, WA ",3,0,0,0,0,
WDFW,2019,Brown Rockfish,Sport,,,,2,"Coastal, WA ",12,0,12,0,12,Otolith
WDFW,2019,Cabezon,Sport,,,1,,"Coastal, WA ",37,0,0,0,0,
WDFW,2019,Cabezon,Sport,,,2,2,"Coastal, WA ",33,0,33,0,33,Otolith
WDFW,2019,Cabezon,Sport,,,2,,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2019,Cabezon,Sport,,,2,,"Coastal, WA ",23,0,23,0,23,Otolith
WDFW,2019,Cabezon,Sport,,,2,,"Coastal, WA ",28,0,0,0,0,
WDFW,2019,Cabezon,Sport,,,3,3,"Coastal, WA ",19,0,19,0,19,Otolith
WDFW,2019,Cabezon,Sport,,,3,,"Coastal, WA ",31,0,31,0,31,Otolith
WDFW,2019,Cabezon,Sport,,,3,,"Coastal, WA ",86,0,0,0,0,
WDFW,2019,Cabezon,Sport,,,4,4,"Coastal, WA ",28,11,28,0,28,Otolith
WDFW,2019,Cabezon,Sport,,,4,,"Coastal, WA ",187,48,187,0,187,Otolith
WDFW,2019,Cabezon,Sport,,,4,,"Coastal, WA ",150,0,0,0,0,
WDFW,2019,Cabezon,Sport,,,5,,"Puget Sound, WA",2,0,0,0,0,
WDFW,2019,Cabezon,Sport,,,,2,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2019,Cabezon,Sport,,,,2,"Coastal, WA ",11,0,11,0,11,Otolith
WDFW,2019,Cabezon,Sport,,,,3,"Coastal, WA ",85,3,85,0,85,Otolith
WDFW,2019,Cabezon,Sport,,,,4,"Coastal, WA ",88,34,88,0,88,Otolith
WDFW,2019,Canary Rockfish,Sport,,,1,,"Coastal, WA ",103,0,0,0,0,
WDFW,2019,Canary Rockfish,Sport,,,2,2,"Coastal, WA ",47,0,47,0,47,Otolith
WDFW,2019,Canary Rockfish,Sport,,,2,,"Coastal, WA ",143,0,143,0,143,Otolith
WDFW,2019,Canary Rockfish,Sport,,,2,,"Coastal, WA ",104,0,0,0,0,
WDFW,2019,Canary Rockfish,Sport,,,3,2,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Canary Rockfish,Sport,,,3,3,"Coastal, WA ",15,0,15,0,15,Otolith
WDFW,2019,Canary Rockfish,Sport,,,3,,"Coastal, WA ",69,0,69,0,69,Otolith
WDFW,2019,Canary Rockfish,Sport,,,3,,"Coastal, WA ",96,0,0,0,0,
WDFW,2019,Canary Rockfish,Sport,,,4,4,"Coastal, WA ",53,14,53,0,53,Otolith
WDFW,2019,Canary Rockfish,Sport,,,4,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2019,Canary Rockfish,Sport,,,4,,"Coastal, WA ",398,81,399,0,399,Otolith
WDFW,2019,Canary Rockfish,Sport,,,4,,"Coastal, WA ",220,0,0,0,0,
WDFW,2019,Canary Rockfish,Sport,,,,2,"Coastal, WA ",74,0,74,0,74,Otolith
WDFW,2019,Canary Rockfish,Sport,,,,3,"Coastal, WA ",12,8,13,0,13,Otolith
WDFW,2019,Canary Rockfish,Sport,,,,4,"Coastal, WA ",118,52,119,0,119,Otolith
WDFW,2019,Canary Rockfish,Sport,,,,,No Area Data,1,0,1,0,1,Otolith
WDFW,2019,Chilipepper,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,China Rockfish,Sport,,,1,,"Coastal, WA ",3,0,0,0,0,
WDFW,2019,China Rockfish,Sport,,,2,2,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2019,China Rockfish,Sport,,,2,,"Coastal, WA ",10,0,10,0,10,Otolith
WDFW,2019,China Rockfish,Sport,,,3,3,"Coastal, WA ",13,0,13,0,13,Otolith
WDFW,2019,China Rockfish,Sport,,,3,,"Coastal, WA ",14,0,14,0,14,Otolith
WDFW,2019,China Rockfish,Sport,,,3,,"Coastal, WA ",64,0,0,0,0,
WDFW,2019,China Rockfish,Sport,,,4,4,"Coastal, WA ",22,11,22,0,22,Otolith
WDFW,2019,China Rockfish,Sport,,,4,,"Coastal, WA ",58,16,58,0,58,Otolith
WDFW,2019,China Rockfish,Sport,,,4,,"Coastal, WA ",133,0,0,0,0,
WDFW,2019,China Rockfish,Sport,,,5,,"Puget Sound, WA",1,0,0,0,0,
WDFW,2019,China Rockfish,Sport,,,,3,"Coastal, WA ",49,10,49,0,49,Otolith
WDFW,2019,China Rockfish,Sport,,,,4,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2019,China Rockfish,Sport,,,,4,"Coastal, WA ",128,64,128,0,128,Otolith
WDFW,2019,China Rockfish,Sport,,,,,No Area Data,5,0,5,0,5,Otolith
WDFW,2019,Copper Rockfish,Sport,,,1,,"Coastal, WA ",13,0,0,0,0,
WDFW,2019,Copper Rockfish,Sport,,,2,2,"Coastal, WA ",1,0,1,1,1,Otolith
WDFW,2019,Copper Rockfish,Sport,,,2,,"Coastal, WA ",3,0,3,3,3,Otolith
WDFW,2019,Copper Rockfish,Sport,,,2,,"Coastal, WA ",6,0,0,0,0,
WDFW,2019,Copper Rockfish,Sport,,,3,,"Coastal, WA ",10,0,10,10,10,Otolith
WDFW,2019,Copper Rockfish,Sport,,,3,,"Coastal, WA ",22,0,0,0,0,
WDFW,2019,Copper Rockfish,Sport,,,4,4,"Coastal, WA ",22,9,22,22,22,Otolith
WDFW,2019,Copper Rockfish,Sport,,,4,,"Coastal, WA ",134,51,134,134,134,Otolith
WDFW,2019,Copper Rockfish,Sport,,,4,,"Coastal, WA ",147,0,0,0,0,
WDFW,2019,Copper Rockfish,Sport,,,,2,"Coastal, WA ",4,0,4,4,4,Otolith
WDFW,2019,Copper Rockfish,Sport,,,,3,"Coastal, WA ",12,2,12,11,12,Otolith
WDFW,2019,Copper Rockfish,Sport,,,,4,"Coastal, WA ",89,47,89,89,89,Otolith
WDFW,2019,Dark Dusky Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Dark Dusky Rockfish,Sport,,,3,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Deacon Rockfish,Sport,,,2,,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2019,Deacon Rockfish,Sport,,,3,,"Coastal, WA ",4,0,4,0,4,Otolith
WDFW,2019,Deacon Rockfish,Sport,,,4,4,"Coastal, WA ",19,16,19,0,19,Otolith
WDFW,2019,Deacon Rockfish,Sport,,,4,,"Coastal, WA ",39,15,39,0,39,Otolith
WDFW,2019,Deacon Rockfish,Sport,,,,2,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Deacon Rockfish,Sport,,,,3,"Coastal, WA ",32,12,34,0,34,Otolith
WDFW,2019,Deacon Rockfish,Sport,,,,4,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2019,Deacon Rockfish,Sport,,,,4,"Coastal, WA ",103,29,103,0,103,Otolith
WDFW,2019,Greenstriped Rockfish,Sport,,,1,,"Coastal, WA ",10,0,0,0,0,
WDFW,2019,Greenstriped Rockfish,Sport,,,2,2,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Greenstriped Rockfish,Sport,,,2,,"Coastal, WA ",14,0,14,0,14,Otolith
WDFW,2019,Greenstriped Rockfish,Sport,,,2,,"Coastal, WA ",7,0,0,0,0,
WDFW,2019,Greenstriped Rockfish,Sport,,,4,,"Coastal, WA ",6,0,0,0,0,
WDFW,2019,Greenstriped Rockfish,Sport,,,,2,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Jack Mackerel,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Jack Mackerel,Sport,,,20,,"Puget Sound, WA",1,0,0,0,0,
WDFW,2019,Jack Mackerel,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Jack Mackerel,Sport,,,,4,"Coastal, WA ",11,0,11,0,11,Otolith
WDFW,2019,Kelp Greenling,Sport,,,1,,"Coastal, WA ",29,0,0,0,0,
WDFW,2019,Kelp Greenling,Sport,,,2,,"Coastal, WA ",45,0,0,0,0,
WDFW,2019,Kelp Greenling,Sport,,,3,,"Coastal, WA ",67,0,0,0,0,
WDFW,2019,Kelp Greenling,Sport,,,4,4,"Coastal, WA ",11,4,11,0,11,Otolith
WDFW,2019,Kelp Greenling,Sport,,,4,,"Coastal, WA ",92,20,92,0,92,Otolith
WDFW,2019,Kelp Greenling,Sport,,,4,,"Coastal, WA ",123,0,0,0,0,
WDFW,2019,Kelp Greenling,Sport,,,,3,"Coastal, WA ",11,1,11,0,11,Otolith
WDFW,2019,Kelp Greenling,Sport,,,,4,"Coastal, WA ",1,1,1,0,0,No age structure taken
WDFW,2019,Kelp Greenling,Sport,,,,4,"Coastal, WA ",90,37,90,0,90,Otolith
WDFW,2019,Lingcod,Sport,,,1,,"Coastal, WA ",162,0,0,0,0,
WDFW,2019,Lingcod,Sport,,,2,,"Coastal, WA ",406,0,406,404,406,Fin
WDFW,2019,Lingcod,Sport,,,2,,"Coastal, WA ",54,0,54,0,0,No age structure taken
WDFW,2019,Lingcod,Sport,,,2,,"Coastal, WA ",240,0,0,0,0,
WDFW,2019,Lingcod,Sport,,,3,,"Coastal, WA ",125,0,125,125,125,Fin
WDFW,2019,Lingcod,Sport,,,3,,"Coastal, WA ",273,0,0,0,0,
WDFW,2019,Lingcod,Sport,,,4,,"Coastal, WA ",190,6,190,190,190,Fin
WDFW,2019,Lingcod,Sport,,,4,,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2019,Lingcod,Sport,,,4,,"Coastal, WA ",336,0,0,0,0,
WDFW,2019,Lingcod,Sport,,,5,,"Puget Sound, WA",2,0,0,0,0,
WDFW,2019,Lingcod,Sport,,,,2,"Coastal, WA ",401,0,401,396,401,Fin
WDFW,2019,Lingcod,Sport,,,,2,"Coastal, WA ",12,0,12,0,0,No age structure taken
WDFW,2019,Lingcod,Sport,,,,3,"Coastal, WA ",199,7,199,196,199,Fin
WDFW,2019,Lingcod,Sport,,,,3,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2019,Lingcod,Sport,,,,4,"Coastal, WA ",302,65,302,302,302,Fin
WDFW,2019,Lingcod,Sport,,,,,No Area Data,173,0,10,10,175,Fin
WDFW,2019,Lingcod,Sport,,,,,No Area Data,24,0,0,0,0,No age structure taken
WDFW,2019,Pacific Cod,Sport,,,4,4,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2019,Pacific Cod,Sport,,,4,,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2019,Pacific Cod,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Pacific Sanddab,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Petrale Sole,Sport,,,1,,"Coastal, WA ",4,0,0,0,0,
WDFW,2019,Petrale Sole,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Petrale Sole,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Petrale Sole,Sport,,,,4,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2019,Pile Perch,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,
WDFW,2019,Quillback Rockfish,Sport,,,1,,"Coastal, WA ",27,0,0,0,0,
WDFW,2019,Quillback Rockfish,Sport,,,2,2,"Coastal, WA ",28,0,28,28,28,Otolith
WDFW,2019,Quillback Rockfish,Sport,,,2,,"Coastal, WA ",23,0,23,23,23,Otolith
WDFW,2019,Quillback Rockfish,Sport,,,2,,"Coastal, WA ",18,0,0,0,0,
WDFW,2019,Quillback Rockfish,Sport,,,3,,"Coastal, WA ",33,0,33,33,33,Otolith
WDFW,2019,Quillback Rockfish,Sport,,,3,,"Coastal, WA ",52,0,0,0,0,
WDFW,2019,Quillback Rockfish,Sport,,,4,4,"Coastal, WA ",29,16,29,29,29,Otolith
WDFW,2019,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",89,37,89,89,89,Otolith
WDFW,2019,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",71,0,0,0,0,
WDFW,2019,Quillback Rockfish,Sport,,,,2,"Coastal, WA ",25,0,25,25,25,Otolith
WDFW,2019,Quillback Rockfish,Sport,,,,3,"Coastal, WA ",15,0,15,15,15,Otolith
WDFW,2019,Quillback Rockfish,Sport,,,,4,"Coastal, WA ",18,8,18,18,18,Otolith
WDFW,2019,Redbanded Rockfish,Sport,,,2,,"Coastal, WA ",3,0,0,0,0,
WDFW,2019,Redbanded Rockfish,Sport,,,3,,"Coastal, WA ",8,0,8,0,8,Otolith
WDFW,2019,Redbanded Rockfish,Sport,,,3,,"Coastal, WA ",9,0,0,0,0,
WDFW,2019,Redbanded Rockfish,Sport,,,4,,"Coastal, WA ",6,0,6,0,6,Otolith
WDFW,2019,Redbanded Rockfish,Sport,,,,3,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Red Irish Lord,Sport,,,4,4,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2019,Red Irish Lord,Sport,,,4,,"Coastal, WA ",5,3,5,0,5,Otolith
WDFW,2019,Red Irish Lord,Sport,,,4,,"Coastal, WA ",5,0,0,0,0,
WDFW,2019,Red Irish Lord,Sport,,,,4,"Coastal, WA ",7,5,7,0,7,Otolith
WDFW,2019,Redstripe Rockfish,Sport,,,4,4,"Coastal, WA ",1,1,1,0,1,Otolith
WDFW,2019,Rock Greenling,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Rock Sole,Sport,,,,4,"Coastal, WA ",6,6,6,0,6,Otolith
WDFW,2019,Rosethorn Rockfish,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Rougheye Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Sablefish,Sport,,,1,,"Coastal, WA ",2,0,0,0,0,
WDFW,2019,Sablefish,Sport,,,2,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Sablefish,Sport,,,2,,"Coastal, WA ",8,0,0,0,0,
WDFW,2019,Sablefish,Sport,,,3,,"Coastal, WA ",24,0,0,0,0,
WDFW,2019,Sablefish,Sport,,,4,4,"Coastal, WA ",95,0,95,0,95,Otolith
WDFW,2019,Sablefish,Sport,,,4,,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2019,Sablefish,Sport,,,4,,"Coastal, WA ",2,0,0,0,0,
WDFW,2019,Sablefish,Sport,,,,3,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2019,Sablefish,Sport,,,,4,"Coastal, WA ",36,0,36,0,36,Otolith
WDFW,2019,Sand Sole,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Silvergrey Rockfish,Sport,,,3,,"Coastal, WA ",5,0,5,0,5,Otolith
WDFW,2019,Silvergrey Rockfish,Sport,,,4,,"Coastal, WA ",9,5,9,0,9,Otolith
WDFW,2019,Silvergrey Rockfish,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Silvergrey Rockfish,Sport,,,,4,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2019,Starry Flounder,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,
WDFW,2019,Starry Flounder,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Starry Flounder,Sport,,,,4,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Striped Seaperch,Sport,,,2,,"Coastal, WA ",4,0,0,0,0,
